{0., {-3.4952155058424923, -3.4952155058424657, -3.354340984267592, 
  -3.354340984267556, -3.282798111915869, -3.282798111915868, 
{0.93, {-6.0324137649678375, -5.9100000000000135, -5.820215505842472, 
  -4.992040538313396, -4.878802202277466, -4.749340984267604, 
  -4.580000000000049, -4.579999999999986, -4.259577645105296, 
  -4.259577645105254, -3.992269234571191, -3.8749717971739734, 
  -3.769921629719571, -3.769921629719562, -3.747798111915862, 
  -3.7081477780693093, -3.6675309152467848, -3.5939848620911756, 
  -3.5939848620911468, -3.3395990617428795, -3.2867341047694616, 
  -3.286734104769456, -3.2807138221048544, -3.2807138221048535, 
  -3.2097352863196527, -3.209735286319643, -3.1299999999999932, 
  -3.129999999999984, -3.0287552386673853, -2.899999999999995}}
{0.935, {-6.049913764967849, -5.932500000000023, -5.832715505842456, 
  -5.004540538313357, -4.896302202277487, -4.756840984267629, 
  -4.597500000000046, -4.597500000000021, -4.272077645105273, 
  -4.272077645105216, -3.9997692345711746, -3.88747179717397, 
  -3.7774216297195933, -3.7774216297195875, -3.7502981119158685, 
  -3.7206477780693112, -3.6850309152467995, -3.6064848620911563, 
  -3.6064848620911487, -3.3470990617428753, -3.2942341047694654, 
  -3.294234104769449, -3.2932138221048537, -3.293213822104843, 
  -3.2222352863196417, -3.2222352863196386, -3.1475000000000004, 
  -3.1474999999999893, -3.0312552386674008, -2.912500000000004}}
{0.9400000000000001, {-6.06741376496786, -5.954999999999984, 
  -5.845215505842457, -5.017040538313348, -4.913802202277496, 
  -4.764340984267562, -4.614999999999991, -4.614999999999972, 
  -4.284577645105256, -4.284577645105246, -4.00726923457118, 
  -3.899971797173965, -3.7849216297195794, -3.7849216297195643, 
  -3.7527981119158778, -3.7331477780693216, -3.702530915246802, 
  -3.618984862091186, -3.618984862091171, -3.354599061742885, 
  -3.3057138221048623, -3.305713822104862, -3.3017341047694733, 
  -3.301734104769468, -3.234735286319643, -3.2347352863196415, 
  -3.1650000000000005, -3.1649999999999987, -3.0337552386673963, 
  -2.924999999999994}}
{0.9450000000000001, {-6.084913764967857, -5.9775000000000125, 
  -5.857715505842442, -5.02954053831336, -4.931302202277489, 
  -4.7718409842675715, -4.632500000000052, -4.63250000000003, 
  -4.297077645105294, -4.297077645105264, -4.014769234571204, 
  -3.9124717971739438, -3.792421629719581, -3.7924216297195708, 
  -3.7552981119158777, -3.745647778069323, -3.720030915246798, 
  -3.6314848620911935, -3.631484862091176, -3.362099061742868, 
  -3.3182138221048607, -3.3182138221048523, -3.3092341047694696, 
  -3.3092341047694664, -3.2472352863196514, -3.247235286319646, 
  -3.182500000000016, -3.182500000000011, -3.0362552386674144, 
  -2.937500000000007}}
{0.9500000000000001, {-6.102413764967837, -5.99999999999999, 
  -5.870215505842467, -5.042040538313353, -4.948802202277479, 
  -4.779340984267575, -4.650000000000053, -4.6500000000000234, 
  -4.309577645105309, -4.309577645105286, -4.022269234571195, 
  -3.9249717971739773, -3.7999216297195892, -3.799921629719552, 
  -3.7581477780693096, -3.7577981119158856, -3.73753091524679, 
  -3.64398486209115, -3.6439848620911497, -3.3695990617428793, 
  -3.330713822104868, -3.330713822104863, -3.31673410476948, 
  -3.3167341047694645, -3.2597352863196507, -3.259735286319648, 
  -3.2000000000000037, -3.199999999999996, -3.0387552386673917, 
  -2.9499999999999935}}
{0.9550000000000001, {-6.119913764967823, -6.022499999999986, 
  -5.882715505842464, -5.054540538313341, -4.966302202277512, 
  -4.786840984267549, -4.667500000000022, -4.6674999999999995, 
  -4.322077645105337, -4.3220776451052565, -4.029769234571177, 
  -3.937471797173946, -3.807421629719589, -3.807421629719565, 
  -3.7706477780693133, -3.7602981119158745, -3.755030915246801, 
  -3.6564848620911805, -3.65648486209116, -3.3770990617428884, 
  -3.343213822104868, -3.3432138221048517, -3.324234104769466, 
  -3.3242341047694586, -3.272235286319646, -3.272235286319629, 
  -3.217500000000004, -3.2174999999999976, -3.0412552386673903, 
  -2.9625000000000057}}
{0.96, {-6.137413764967837, -6.045000000000013, -5.8952155058424855, 
  -5.067040538313323, -4.983802202277463, -4.794340984267579, 
  -4.685000000000008, -4.685000000000004, -4.334577645105308, 
  -4.334577645105211, -4.037269234571182, -3.9499717971739585, 
  -3.8149216297195756, -3.8149216297195725, -3.783147778069306, 
  -3.7725309152468034, -3.7627981119158598, -3.6689848620911634, 
  -3.668984862091142, -3.3845990617428714, -3.355713822104868, 
  -3.355713822104856, -3.3317341047694624, -3.331734104769455, 
  -3.284735286319645, -3.284735286319636, -3.235000000000001, 
  -3.2349999999999914, -3.0437552386673894, -2.974999999999995}}
{0.965, {-6.154913764967828, -6.06750000000001, -5.907715505842481, 
  -5.079540538313342, -5.001302202277525, -4.80184098426759, 
  -4.702500000000033, -4.702500000000019, -4.347077645105276, 
  -4.3470776451052595, -4.044769234571152, -3.962471797173955, 
  -3.8224216297196, -3.822421629719578, -3.7956477780693207, 
  -3.7900309152468097, -3.765298111915877, -3.6814848620911755, 
  -3.6814848620911573, -3.3920990617428792, -3.3682138221048525, 
  -3.3682138221048366, -3.3392341047694707, -3.3392341047694596, 
  -3.297235286319657, -3.2972352863196446, -3.252500000000009, 
  -3.252500000000004, -3.046255238667396, -2.9875000000000167}}
{0.97, {-6.172413764967877, -6.089999999999994, -5.920215505842479, 
  -5.092040538313321, -5.018802202277467, -4.809340984267547, 
  -4.7200000000000095, -4.7200000000000015, -4.359577645105322, 
  -4.359577645105252, -4.052269234571182, -3.9749717971739487, 
  -3.8299216297195806, -3.829921629719567, -3.8081477780693116, 
  -3.807530915246791, -3.7677981119158694, -3.693984862091174, 
  -3.6939848620911566, -3.399599061742873, -3.3807138221048545, 
  -3.380713822104848, -3.3467341047694568, -3.3467341047694505, 
  -3.3097352863196563, -3.3097352863196443, -3.269999999999996, 
  -3.2699999999999907, -3.048755238667391, -3.0000000000000013}}
{0.975, {-6.189913764967843, -6.112500000000052, -5.932715505842482, 
  -5.1045405383133655, -5.0363022022775175, -4.816840984267547, 
  -4.737500000000062, -4.737500000000015, -4.3720776451053025, 
  -4.372077645105241, -4.05976923457118, -3.98747179717396, 
  -3.837421629719566, -3.83742162971956, -3.8250309152467805, 
  -3.820647778069296, -3.770298111915866, -3.706484862091165, 
  -3.706484862091162, -3.4070990617428696, -3.393213822104855, 
  -3.393213822104852, -3.3542341047694677, -3.3542341047694544, 
  -3.3222352863196494, -3.3222352863196436, -3.2875000000000054, 
  -3.2875000000000023, -3.0512552386673635, -3.0125000000000113}}
{0.98, {-6.207413764967855, -6.1350000000000335, -5.945215505842495, 
  -5.117040538313309, -5.053802202277478, -4.824340984267543, 
  -4.7550000000000185, -4.754999999999978, -4.3845776451052805, 
  -4.384577645105233, -4.067269234571161, -3.9999717971739663, 
  -3.844921629719576, -3.8449216297195643, -3.842530915246806, 
  -3.833147778069293, -3.772798111915865, -3.7189848620911614, 
  -3.718984862091158, -3.4145990617428787, -3.405713822104867, 
  -3.4057138221048575, -3.361734104769473, -3.361734104769459, 
  -3.33473528631965, -3.334735286319639, -3.3050000000000086, 
  -3.304999999999997, -3.0537552386673905, -3.025000000000001}}
{0.985, {-6.224913764967844, -6.157500000000007, -5.957715505842458, 
  -5.129540538313327, -5.071302202277471, -4.831840984267559, 
  -4.772500000000033, -4.772499999999995, -4.397077645105308, 
  -4.397077645105272, -4.074769234571192, -4.012471797173939, 
  -3.860030915246796, -3.85242162971958, -3.8524216297195744, 
  -3.845647778069314, -3.775298111915875, -3.731484862091187, 
  -3.7314848620911696, -3.422099061742891, -3.4182138221048586, 
  -3.4182138221048475, -3.369234104769471, -3.3692341047694616, 
  -3.3472352863196586, -3.347235286319637, -3.3225000000000176, 
  -3.3225000000000007, -3.056255238667376, -3.0374999999999903}}
{0.99, {-6.242413764967843, -6.179999999999975, -5.970215505842499, 
  -5.142040538313343, -5.088802202277501, -4.83934098426757, 
  -4.790000000000019, -4.790000000000012, -4.409577645105288, 
  -4.409577645105279, -4.082269234571153, -4.02497179717395, 
  -3.8775309152468, -3.859921629719581, -3.8599216297195684, 
  -3.8581477780693065, -3.777798111915875, -3.743984862091169, 
  -3.74398486209115, -3.430713822104863, -3.4307138221048548, 
  -3.4295990617428664, -3.376734104769474, -3.3767341047694637, 
  -3.35973528631966, -3.3597352863196406, -3.3400000000000083, -3.34, 
  -3.058755238667381, -3.049999999999999}}
{0.995, {-6.259913764967846, -6.202499999999966, -5.982715505842471, 
  -5.154540538313349, -5.106302202277487, -4.846840984267586, 
  -4.807500000000036, -4.807499999999972, -4.422077645105333, 
  -4.422077645105244, -4.089769234571173, -4.037471797173985, 
  -3.8950309152468, -3.8706477780693107, -3.867421629719581, 
  -3.8674216297195714, -3.7802981119158767, -3.7564848620911784, 
  -3.7564848620911673, -3.443213822104851, -3.443213822104846, 
  -3.4370990617428716, -3.3842341047694657, -3.384234104769449, 
  -3.3722352863196448, -3.372235286319643, -3.3574999999999915, 
  -3.357499999999988, -3.0624999999999964, -3.061255238667386}}
{1., {-6.277413764967807, -6.224999999999992, -5.995215505842445, 
  -5.167040538313339, -5.123802202277455, -4.854340984267546, 
  -4.825000000000009, -4.824999999999983, -4.434577645105254, 
  -4.434577645105235, -4.097269234571191, -4.04997179717395, 
  -3.9125309152468017, -3.8831477780693326, -3.874921629719583, 
  -3.8749216297195708, -3.7827981119158736, -3.7689848620911652, 
  -3.7689848620911652, -3.4557138221048467, -3.4557138221048307, 
  -3.4445990617428652, -3.391734104769464, -3.3917341047694545, 
  -3.384735286319652, -3.384735286319637, -3.3749999999999956, 
  -3.3749999999999902, -3.074999999999996, -3.0637552386673765}}
{1.0050000000000001, {-6.294913764967826, -6.2475000000000245, 
  -6.007715505842491, -5.179540538313383, -5.141302202277521, 
  -4.861840984267568, -4.842500000000017, -4.842500000000005, 
  -4.4470776451053355, -4.447077645105286, -4.10476923457122, 
  -4.06247179717397, -3.9300309152468125, -3.895647778069307, 
  -3.8824216297195866, -3.8824216297195715, -3.785298111915867, 
  -3.781484862091173, -3.7814848620911543, -3.468213822104869, 
  -3.4682138221048495, -3.452099061742881, -3.3992341047694747, 
  -3.399234104769446, -3.3972352863196607, -3.39723528631963, 
  -3.392500000000012, -3.392500000000009, -3.0875000000000017, 
  -3.066255238667391}}
{1.01, {-6.312413764967843, -6.270000000000006, -6.02021550584249, 
  -5.192040538313376, -5.158802202277502, -4.869340984267573, 
  -4.860000000000006, -4.859999999999988, -4.459577645105325, 
  -4.4595776451052735, -4.112269234571191, -4.074971797173982, 
  -3.9475309152467846, -3.9081477780693112, -3.889921629719564, 
  -3.88992162971956, -3.7939848620911603, -3.79398486209116, 
  -3.787798111915868, -3.4807138221048577, -3.4807138221048475, 
  -3.459599061742876, -3.4100000000000024, -3.4099999999999873, 
  -3.409735286319652, -3.409735286319651, -3.406734104769462, 
  -3.4067341047694524, -3.1000000000000267, -3.0687552386673906}}
{1.0150000000000001, {-6.3299137649678405, -6.2925, -6.032715505842486, 
  -5.204540538313406, -5.1763022022774985, -4.877500000000052, 
  -4.8775000000000075, -4.876840984267611, -4.472077645105322, 
  -4.472077645105279, -4.119769234571195, -4.08747179717396, 
  -3.9650309152468175, -3.9206477780693256, -3.8974216297195863, 
  -3.8974216297195725, -3.806484862091161, -3.80648486209116, 
  -3.7902981119158796, -3.4932138221048614, -3.493213822104854, 
  -3.467099061742873, -3.427500000000011, -3.4274999999999953, 
  -3.422235286319645, -3.4222352863196366, -3.414234104769475, 
  -3.4142341047694615, -3.1125000000000003, -3.071255238667385}}
{1.02, {-6.347413764967839, -6.314999999999995, -6.045215505842503, 
  -5.217040538313333, -5.193802202277517, -4.894999999999999, 
  -4.894999999999972, -4.884340984267585, -4.48457764510532, 
  -4.484577645105244, -4.127269234571178, -4.099971797173957, 
  -3.9825309152468003, -3.933147778069303, -3.9049216297195706, 
  -3.904921629719552, -3.818984862091184, -3.8189848620911606, 
  -3.7927981119158694, -3.505713822104862, -3.505713822104839, 
  -3.4745990617428593, -3.445000000000002, -3.4449999999999976, 
  -3.4347352863196563, -3.4347352863196443, -3.421734104769462, 
  -3.4217341047694614, -3.1250000000000093, -3.073755238667394}}
{1.025, {-6.364913764967871, -6.33750000000003, -6.0577155058424905, 
  -5.229540538313346, -5.21130220227747, -4.912500000000008, 
  -4.912499999999991, -4.891840984267585, -4.497077645105324, 
  -4.497077645105251, -4.1347692345711735, -4.112471797173935, 
  -4.000030915246785, -3.94564777806931, -3.912421629719572, 
  -3.912421629719571, -3.8314848620911706, -3.8314848620911635, 
  -3.7952981119158835, -3.5182138221048613, -3.5182138221048573, 
  -3.4820990617428706, -3.4625000000000075, -3.4624999999999866, 
  -3.447235286319643, -3.4472352863196396, -3.429234104769472, 
  -3.4292341047694466, -3.1375000000000046, -3.0762552386673954}}
{1.03, {-6.382413764967851, -6.360000000000015, -6.0702155058424845, 
  -5.242040538313351, -5.228802202277505, -4.93000000000002, 
  -4.930000000000009, -4.899340984267586, -4.509577645105282, 
  -4.509577645105263, -4.1422692345712, -4.12497179717397, 
  -4.017530915246821, -3.958147778069336, -3.9199216297195774, 
  -3.919921629719572, -3.8439848620911627, -3.8439848620911605, 
  -3.797798111915884, -3.5307138221048544, -3.530713822104836, 
  -3.489599061742866, -3.4799999999999995, -3.4799999999999844, 
  -3.4597352863196535, -3.459735286319648, -3.4367341047694757, 
  -3.4367341047694517, -3.1500000000000137, -3.0787552386673847}}
{1.035, {-6.399913764967851, -6.382500000000002, -6.082715505842484, 
  -5.254540538313354, -5.2463022022775005, -4.9475000000000176, 
  -4.947499999999997, -4.906840984267601, -4.522077645105296, 
  -4.522077645105261, -4.1497692345711865, -4.137471797173985, 
  -4.035030915246821, -3.9706477780693357, -3.9274216297195728, 
  -3.9274216297195643, -3.8564848620911674, -3.856484862091148, 
  -3.8002981119158705, -3.5432138221048564, -3.5432138221048377, 
  -3.497500000000008, -3.4975, -3.497099061742868, -3.4722352863196604, 
  -3.4722352863196493, -3.444234104769464, -3.444234104769463, 
  -3.16250000000002, -3.0812552386674046}}
{1.04, {-6.417413764967857, -6.4050000000000065, -6.095215505842477, 
  -5.267040538313321, -5.263802202277509, -4.965000000000035, 
  -4.965000000000011, -4.914340984267593, -4.534577645105295, 
  -4.53457764510525, -4.1572692345711655, -4.1499717971739525, 
  -4.052530915246794, -3.983147778069307, -3.934921629719572, 
  -3.9349216297195593, -3.868984862091163, -3.8689848620911587, 
  -3.802798111915876, -3.5557138221048645, -3.555713822104837, 
  -3.5150000000000037, -3.515, -3.5045990617428755, -3.4847352863196486, 
  -3.484735286319648, -3.4517341047694776, -3.451734104769456, 
  -3.1750000000000225, -3.0837552386673868}}
{1.045, {-6.434913764967846, -6.42750000000001, -6.1077155058424974, 
  -5.281302202277552, -5.2795405383133405, -4.98250000000003, 
  -4.982500000000001, -4.921840984267561, -4.547077645105288, 
  -4.547077645105279, -4.164769234571164, -4.162471797173962, 
  -4.070030915246803, -3.9956477780693005, -3.9424216297195884, 
  -3.942421629719566, -3.8814848620911646, -3.8814848620911517, 
  -3.805298111915882, -3.568213822104859, -3.568213822104851, 
  -3.5324999999999993, -3.5324999999999864, -3.5120990617428767, 
  -3.4972352863196434, -3.4972352863196434, -3.4592341047694637, 
  -3.4592341047694593, -3.187499999999993, -3.0862552386673903}}
{1.05, {-6.452413764967866, -6.450000000000026, -6.120215505842469, 
  -5.298802202277477, -5.292040538313349, -5.000000000000052, 
  -5.000000000000003, -4.9293409842676175, -4.5595776451053265, 
  -4.559577645105256, -4.174971797173981, -4.1722692345711785, 
  -4.087530915246782, -4.008147778069298, -3.9499216297195945, 
  -3.949921629719561, -3.8939848620911732, -3.893984862091142, 
  -3.807798111915866, -3.580713822104878, -3.5807138221048604, 
  -3.550000000000014, -3.5500000000000105, -3.519599061742876, 
  -3.5097352863196427, -3.509735286319641, -3.466734104769468, 
  -3.4667341047694666, -3.200000000000003, -3.088755238667374}}
{1.055, {-6.472500000000012, -6.469913764967857, -6.132715505842464, 
  -5.316302202277471, -5.304540538313324, -5.017500000000018, 
  -5.017499999999974, -4.93684098426762, -4.572077645105341, 
  -4.572077645105234, -4.187471797173972, -4.179769234571178, 
  -4.1050309152468225, -4.020647778069324, -3.9574216297195894, 
  -3.957421629719584, -3.9064848620911823, -3.906484862091171, 
  -3.8102981119158965, -3.5932138221048593, -3.5932138221048575, 
  -3.567500000000009, -3.5675000000000052, -3.5270990617429003, 
  -3.52223528631965, -3.522235286319643, -3.4742341047694794, 
  -3.474234104769465, -3.2124999999999964, -3.0912552386674}}
{1.06, {-6.495000000000041, -6.48741376496788, -6.14521550584248, 
  -5.333802202277441, -5.31704053831337, -5.035000000000042, 
  -5.034999999999998, -4.944340984267626, -4.5845776451052815, 
  -4.584577645105277, -4.199971797173986, -4.18726923457119, 
  -4.122530915246795, -4.033147778069324, -3.964921629719574, 
  -3.9649216297195546, -3.918984862091171, -3.918984862091163, 
  -3.8127981119158716, -3.6057138221048652, -3.6057138221048497, 
  -3.5849999999999964, -3.5849999999999898, -3.5347352863196613, 
  -3.534735286319638, -3.534599061742878, -3.481734104769476, 
  -3.4817341047694588, -3.225000000000013, -3.093755238667384}}
{1.065, {-6.517500000000023, -6.504913764967879, -6.157715505842484, 
  -5.351302202277495, -5.329540538313342, -5.052500000000008, -5.0525, 
  -4.951840984267629, -4.597077645105328, -4.59707764510526, 
  -4.212471797173956, -4.194769234571151, -4.140030915246782, 
  -4.045647778069289, -3.9724216297195842, -3.972421629719573, 
  -3.9314848620911818, -3.9314848620911707, -3.8152981119158866, 
  -3.6182138221048636, -3.61821382210486, -3.602500000000009, 
  -3.6025000000000054, -3.5472352863196495, -3.547235286319643, 
  -3.5420990617428654, -3.489234104769468, -3.4892341047694577, 
  -3.237500000000005, -3.0992363147538167}}
{1.07, {-6.5400000000000045, -6.522413764967856, -6.17021550584247, 
  -5.368802202277521, -5.342040538313331, -5.070000000000004, 
  -5.070000000000001, -4.959340984267633, -4.609577645105294, 
  -4.609577645105233, -4.224971797173947, -4.202269234571179, 
  -4.157530915246782, -4.058147778069307, -3.979921629719585, 
  -3.9799216297195525, -3.943984862091155, -3.9439848620911495, 
  -3.8177981119158657, -3.630713822104859, -3.6307138221048434, 
  -3.6200000000000023, -3.6199999999999997, -3.559735286319647, 
  -3.5597352863196456, -3.5495990617428856, -3.4967341047694656, 
  -3.496734104769457, -3.2500000000000138, -3.106736314753811}}
{1.075, {-6.562500000000014, -6.539913764967854, -6.182715505842506, 
  -5.38630220227747, -5.35454053831337, -5.087500000000031, 
  -5.087499999999986, -4.966840984267658, -4.622077645105337, 
  -4.622077645105243, -4.237471797173967, -4.209769234571139, 
  -4.175030915246796, -4.0706477780693175, -3.987421629719583, 
  -3.9874216297195684, -3.956484862091168, -3.9564848620911466, 
  -3.820298111915872, -3.643213822104869, -3.643213822104846, 
  -3.6375000000000157, -3.6375000000000033, -3.5722352863196547, 
  -3.572235286319641, -3.5570990617428815, -3.5042341047694663, 
  -3.504234104769465, -3.2624999999999993, -3.11423631475382}}
{1.08, {-6.584999999999997, -6.557413764967842, -6.1952155058425085, 
  -5.4038022022774586, -5.367040538313319, -5.105000000000022, 
  -5.104999999999971, -4.97434098426761, -4.634577645105316, 
  -4.634577645105262, -4.249971797173966, -4.217269234571145, 
  -4.192530915246796, -4.083147778069337, -3.9949216297195913, 
  -3.9949216297195864, -3.968984862091175, -3.968984862091175, 
  -3.8227981119158816, -3.6557138221048593, -3.6557138221048526, 
  -3.6550000000000082, -3.6549999999999954, -3.5847352863196473, 
  -3.5847352863196433, -3.564599061742872, -3.5117341047694755, 
  -3.5117341047694595, -3.275000000000016, -3.12173631475383}}
{1.085, {-6.607500000000002, -6.57491376496786, -6.207715505842495, 
  -5.421302202277502, -5.379540538313363, -5.122500000000018, 
  -5.122500000000003, -4.981840984267596, -4.647077645105305, 
  -4.647077645105272, -4.262471797173989, -4.224769234571188, 
  -4.210030915246817, -4.09564777806933, -4.002421629719573, 
  -4.002421629719573, -3.981484862091185, -3.9814848620911674, 
  -3.825298111915873, -3.6724999999999968, -3.6724999999999945, 
  -3.6682138221048493, -3.668213822104845, -3.5972352863196426, 
  -3.59723528631964, -3.572099061742867, -3.5192341047694637, 
  -3.5192341047694615, -3.2875000000000005, -3.129236314753808}}
{1.09, {-6.630000000000002, -6.592413764967876, -6.220215505842521, 
  -5.4388022022775155, -5.39204053831334, -5.140000000000022, 
  -5.140000000000017, -4.989340984267617, -4.659577645105297, 
  -4.659577645105286, -4.274971797173957, -4.23226923457117, 
  -4.227530915246809, -4.108147778069306, -4.009921629719582, 
  -4.009921629719569, -3.9939848620911693, -3.9939848620911413, 
  -3.8277981119158877, -3.6900000000000044, -3.6899999999999995, 
  -3.6807138221048628, -3.6807138221048503, -3.609735286319654, 
  -3.609735286319649, -3.579599061742869, -3.52673410476946, 
  -3.526734104769458, -3.3000000000000127, -3.136736314753829}}
{1.095, {-6.6525, -6.609913764967832, -6.232715505842467, -5.456302202277489, 
  -5.40454053831335, -5.157500000000041, -5.157499999999981, 
  -4.996840984267644, -4.672077645105294, -4.672077645105217, 
  -4.287471797173951, -4.245030915246779, -4.239769234571156, 
  -4.120647778069294, -4.017421629719576, -4.017421629719566, 
  -4.0064848620911695, -4.006484862091156, -3.8302981119158623, 
  -3.707499999999994, -3.7074999999999796, -3.6932138221048487, 
  -3.6932138221048323, -3.62223528631965, -3.6222352863196376, 
  -3.587099061742879, -3.5342341047694723, -3.5342341047694648, 
  -3.3125000000000364, -3.1442363147538246}}
{1.1, {-6.67499999999999, -6.627413764967834, -6.24521550584247, 
  -5.473802202277454, -5.417040538313364, -5.17500000000006, 
  -5.174999999999992, -5.0043409842676185, -4.68457764510532, 
  -4.6845776451052705, -4.299971797173999, -4.262530915246818, 
  -4.247269234571179, -4.1331477780693335, -4.024921629719582, 
  -4.024921629719578, -4.01898486209117, -4.018984862091165, 
  -3.832798111915863, -3.7250000000000103, -3.7250000000000023, 
  -3.7057138221048644, -3.70571382210485, -3.6347352863196503, 
  -3.634735286319648, -3.5945990617428785, -3.5417341047694832, 
  -3.5417341047694744, -3.324999999999997, -3.151736314753832}}
{1.105, {-6.697500000000003, -6.644913764967849, -6.257715505842472, 
  -5.491302202277472, -5.429540538313367, -5.192500000000009, 
  -5.192500000000005, -5.011840984267615, -4.697077645105334, 
  -4.6970776451052965, -4.312471797173964, -4.28003091524681, 
  -4.254769234571158, -4.145647778069324, -4.032421629719595, 
  -4.032421629719578, -4.0314848620911885, -4.031484862091182, 
  -3.835298111915894, -3.7424999999999975, -3.7424999999999953, 
  -3.718213822104858, -3.718213822104857, -3.647235286319648, 
  -3.6472352863196376, -3.6020990617428845, -3.5492341047694684, 
  -3.5492341047694613, -3.337500000000018, -3.1592363147538127}}
{1.11, {-6.720000000000002, -6.662413764967844, -6.270215505842491, 
  -5.508802202277473, -5.442040538313304, -5.210000000000018, 
  -5.210000000000014, -5.019340984267628, -4.7095776451053135, 
  -4.709577645105257, -4.324971797174004, -4.297530915246811, 
  -4.262269234571178, -4.158147778069325, -4.043984862091166, 
  -4.043984862091159, -4.039921629719577, -4.039921629719577, 
  -3.8377981119158537, -3.760000000000011, -3.7599999999999763, 
  -3.7307138221048683, -3.7307138221048377, -3.6597352863196444, 
  -3.6597352863196337, -3.60959906174287, -3.5567341047694554, 
  -3.556734104769449, -3.350000000000007, -3.1667363147538232}}
{1.115, {-6.742499999999982, -6.679913764967851, -6.282715505842481, 
  -5.526302202277479, -5.454540538313322, -5.227500000000007, 
  -5.227499999999995, -5.026840984267591, -4.722077645105343, 
  -4.722077645105265, -4.337471797173973, -4.315030915246808, 
  -4.269769234571161, -4.17064777806928, -4.056484862091161, 
  -4.056484862091157, -4.047421629719576, -4.047421629719572, 
  -3.8402981119158635, -3.777499999999999, -3.777499999999995, 
  -3.7432138221048636, -3.743213822104851, -3.6722352863196495, 
  -3.672235286319644, -3.617099061742882, -3.5642341047694788, 
  -3.56423410476946, -3.3625000000000034, -3.1742363147538337}}
{1.12, {-6.765000000000003, -6.697413764967872, -6.295215505842502, 
  -5.54380220227745, -5.467040538313338, -5.245000000000016, 
  -5.244999999999998, -5.0343409842675655, -4.734577645105311, 
  -4.734577645105274, -4.349971797173971, -4.3325309152468074, 
  -4.277269234571176, -4.183147778069319, -4.068984862091205, 
  -4.0689848620911375, -4.05492162971961, -4.054921629719576, 
  -3.842798111915888, -3.795000000000006, -3.7949999999999906, 
  -3.7557138221048607, -3.755713822104852, -3.6847352863196594, 
  -3.684735286319644, -3.624599061742885, -3.5717341047694786, 
  -3.5717341047694733, -3.375000000000007, -3.1817363147538225}}
{1.125, {-6.787499999999965, -6.7149137649678625, -6.3077155058425, 
  -5.561302202277538, -5.4795405383133335, -5.262500000000025, 
  -5.262499999999973, -5.041840984267664, -4.747077645105323, 
  -4.747077645105255, -4.362471797173957, -4.350030915246799, 
  -4.284769234571167, -4.195647778069333, -4.081484862091173, 
  -4.081484862091164, -4.062421629719598, -4.062421629719568, 
  -3.845298111915873, -3.8125000000000018, -3.8124999999999973, 
  -3.768213822104868, -3.768213822104858, -3.6972352863196565, 
  -3.697235286319649, -3.632099061742884, -3.579234104769477, 
  -3.5792341047694625, -3.387500000000002, -3.189236314753822}}
{1.1300000000000001, {-6.810000000000034, -6.732413764967882, 
  -6.320215505842507, -5.578802202277464, -5.492040538313327, 
  -5.2800000000000304, -5.279999999999989, -5.049340984267611, 
  -4.7595776451052805, -4.759577645105274, -4.374971797173945, 
  -4.3675309152467765, -4.292269234571152, -4.208147778069306, 
  -4.093984862091167, -4.093984862091166, -4.069921629719582, 
  -4.06992162971958, -3.847798111915878, -3.8300000000000076, 
  -3.8300000000000023, -3.7807138221048633, -3.780713822104855, 
  -3.709735286319646, -3.709735286319625, -3.6395990617428686, 
  -3.586734104769469, -3.586734104769457, -3.400000000000002, 
  -3.1967363147538315}}
{1.135, {-6.832500000000024, -6.749913764967887, -6.332715505842518, 
  -5.596302202277512, -5.504540538313343, -5.297500000000053, 
  -5.297500000000011, -5.056840984267587, -4.772077645105311, 
  -4.7720776451052735, -4.38747179717398, -4.385030915246816, 
  -4.299769234571163, -4.220647778069323, -4.106484862091163, 
  -4.106484862091155, -4.077421629719579, -4.077421629719566, 
  -3.850298111915874, -3.8474999999999984, -3.8474999999999935, 
  -3.7932138221048604, -3.793213822104851, -3.722235286319653, 
  -3.7222352863196284, -3.6470990617428716, -3.5942341047694675, 
  -3.594234104769463, -3.4125000000000045, -3.2042363147538215}}
{1.1400000000000001, {-6.855000000000007, -6.767413764967882, 
  -6.345215505842509, -5.613802202277479, -5.51704053831333, 
  -5.3150000000000235, -5.31499999999998, -5.064340984267616, 
  -4.7845776451053075, -4.784577645105278, -4.40253091524681, 
  -4.399971797173978, -4.307269234571149, -4.2331477780693145, 
  -4.118984862091185, -4.118984862091168, -4.084921629719599, 
  -4.0849216297195845, -3.8650000000000158, -3.865000000000002, 
  -3.852798111915861, -3.805713822104852, -3.8057138221048445, 
  -3.7347352863196415, -3.7347352863196406, -3.654599061742884, 
  -3.6017341047694753, -3.60173410476946, -3.4250000000000234, 
  -3.21173631475381}}
{1.145, {-6.877500000000037, -6.784913764967906, -6.357715505842504, 
  -5.631302202277528, -5.52954053831326, -5.332500000000011, 
  -5.332500000000001, -5.071840984267569, -4.797077645105313, 
  -4.797077645105257, -4.420030915246788, -4.412471797173959, 
  -4.314769234571154, -4.245647778069316, -4.131484862091172, 
  -4.131484862091165, -4.092421629719574, -4.092421629719568, 
  -3.882500000000026, -3.8825000000000114, -3.855298111915886, 
  -3.8182138221048656, -3.8182138221048585, -3.7472352863196514, 
  -3.7472352863196465, -3.662099061742875, -3.6092341047694814, 
  -3.6092341047694747, -3.4375000000000013, -3.2205984524242623}}
